partition_alpha,batch_size,lr,wd,epochs,client_num_in_total,cut_layer,num_ln,agg_type,ln_upscale,random_seed,db_id,config_id
2.0, 32.0, 0.01, 0.01, 15.0, 3.0, 4.0, 10.0, 0.0, 2.0, 0.0, 0.0, 23.0
5.0, 8.0, 0.01, 0.01, 15.0, 7.0, 4.0, 10.0, 0.0, 2.0, 0.0, 0.0, 24.0
10.0, 16.0, 0.01, 0.01, 15.0, 9.0, 4.0, 10.0, 0.0, 2.0, 0.0, 0.0, 25.0
20.0, 64.0, 0.01, 0.01, 15.0, 5.0, 4.0, 10.0, 0.0, 2.0, 0.0, 0.0, 26.0
0.1, 32.0, 0.01, 0.01, 15.0, 3.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 27.0
0.3, 8.0, 0.01, 0.01, 15.0, 14.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 28.0
0.5, 32.0, 0.01, 0.01, 15.0, 14.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 29.0
0.8, 32.0, 0.01, 0.01, 15.0, 10.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 30.0
1.0, 64.0, 0.01, 0.01, 15.0, 7.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 31.0
2.0, 8.0, 0.01, 0.01, 15.0, 4.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 32.0
5.0, 128.0, 0.01, 0.01, 15.0, 15.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 33.0
10.0, 32.0, 0.01, 0.01, 15.0, 7.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 34.0
20.0, 32.0, 0.01, 0.01, 15.0, 2.0, 5.0, 10.0, 0.0, 2.0, 0.0, 0.0, 35.0
0.1, 16.0, 0.01, 0.01, 15.0, 6.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 36.0
0.3, 64.0, 0.01, 0.01, 15.0, 11.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 37.0
0.5, 16.0, 0.01, 0.01, 15.0, 7.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 38.0
0.8, 8.0, 0.01, 0.01, 15.0, 13.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 39.0
1.0, 8.0, 0.01, 0.01, 15.0, 8.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 40.0
2.0, 32.0, 0.01, 0.01, 15.0, 1.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 41.0
5.0, 32.0, 0.01, 0.01, 15.0, 15.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 42.0
10.0, 32.0, 0.01, 0.01, 15.0, 9.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 43.0
20.0, 64.0, 0.01, 0.01, 15.0, 12.0, 6.0, 10.0, 0.0, 2.0, 0.0, 0.0, 44.0
0.1, 16.0, 0.01, 0.01, 15.0, 17.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 45.0
0.3, 8.0, 0.01, 0.01, 15.0, 2.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 46.0
0.5, 64.0, 0.01, 0.01, 15.0, 1.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 47.0
0.8, 8.0, 0.01, 0.01, 15.0, 12.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 48.0
1.0, 16.0, 0.01, 0.01, 15.0, 4.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 49.0
2.0, 32.0, 0.01, 0.01, 15.0, 6.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 50.0
5.0, 128.0, 0.01, 0.01, 15.0, 11.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 51.0
10.0, 8.0, 0.01, 0.01, 15.0, 6.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 52.0
20.0, 128.0, 0.01, 0.01, 15.0, 4.0, 7.0, 10.0, 0.0, 2.0, 0.0, 0.0, 53.0
0.1, 32.0, 0.01, 0.01, 15.0, 19.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 54.0
0.3, 64.0, 0.01, 0.01, 15.0, 9.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 55.0
0.5, 8.0, 0.01, 0.01, 15.0, 18.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 56.0
0.8, 8.0, 0.01, 0.01, 15.0, 18.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 57.0
1.0, 16.0, 0.01, 0.01, 15.0, 16.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 58.0
2.0, 16.0, 0.01, 0.01, 15.0, 17.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 59.0
5.0, 16.0, 0.01, 0.01, 15.0, 12.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 60.0
10.0, 128.0, 0.01, 0.01, 15.0, 9.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 61.0
20.0, 8.0, 0.01, 0.01, 15.0, 16.0, 8.0, 10.0, 0.0, 2.0, 0.0, 0.0, 62.0
0.1, 32.0, 0.01, 0.01, 15.0, 1.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 63.0
0.3, 64.0, 0.01, 0.01, 15.0, 4.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 64.0
0.5, 64.0, 0.01, 0.01, 15.0, 3.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 65.0
0.8, 8.0, 0.01, 0.01, 15.0, 14.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 66.0
1.0, 16.0, 0.01, 0.01, 15.0, 16.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 67.0
2.0, 128.0, 0.01, 0.01, 15.0, 4.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 68.0
5.0, 8.0, 0.01, 0.01, 15.0, 8.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 69.0
10.0, 32.0, 0.01, 0.01, 15.0, 16.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 70.0
20.0, 64.0, 0.01, 0.01, 15.0, 14.0, 9.0, 10.0, 0.0, 2.0, 0.0, 0.0, 71.0
0.1, 128.0, 0.01, 0.01, 15.0, 2.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 72.0
0.3, 128.0, 0.01, 0.01, 15.0, 15.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 73.0
0.5, 8.0, 0.01, 0.01, 15.0, 16.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 74.0
0.8, 32.0, 0.01, 0.01, 15.0, 17.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 75.0
1.0, 8.0, 0.01, 0.01, 15.0, 14.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 76.0
2.0, 128.0, 0.01, 0.01, 15.0, 9.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 77.0
5.0, 128.0, 0.01, 0.01, 15.0, 14.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 78.0
10.0, 128.0, 0.01, 0.01, 15.0, 1.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 79.0
20.0, 64.0, 0.01, 0.01, 15.0, 1.0, 2.0, 10.0, 0.0, 2.0, 0.0, 1.0, 80.0
0.1, 32.0, 0.01, 0.01, 15.0, 10.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 81.0
0.3, 16.0, 0.01, 0.01, 15.0, 18.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 82.0
0.5, 16.0, 0.01, 0.01, 15.0, 2.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 83.0
0.8, 16.0, 0.01, 0.01, 15.0, 9.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 84.0
1.0, 32.0, 0.01, 0.01, 15.0, 10.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 85.0
2.0, 16.0, 0.01, 0.01, 15.0, 13.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 86.0
5.0, 64.0, 0.01, 0.01, 15.0, 4.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 87.0
10.0, 128.0, 0.01, 0.01, 15.0, 14.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 88.0
20.0, 64.0, 0.01, 0.01, 15.0, 2.0, 3.0, 10.0, 0.0, 2.0, 0.0, 1.0, 89.0
0.1, 16.0, 0.01, 0.01, 15.0, 19.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 90.0
0.3, 8.0, 0.01, 0.01, 15.0, 17.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 91.0
0.5, 64.0, 0.01, 0.01, 15.0, 11.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 92.0
0.8, 64.0, 0.01, 0.01, 15.0, 12.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 93.0
1.0, 64.0, 0.01, 0.01, 15.0, 6.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 94.0
2.0, 128.0, 0.01, 0.01, 15.0, 15.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 95.0
5.0, 32.0, 0.01, 0.01, 15.0, 16.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 96.0
10.0, 128.0, 0.01, 0.01, 15.0, 19.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 97.0
20.0, 8.0, 0.01, 0.01, 15.0, 5.0, 4.0, 10.0, 0.0, 2.0, 0.0, 1.0, 98.0
0.1, 16.0, 0.01, 0.01, 15.0, 9.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 99.0
0.3, 64.0, 0.01, 0.01, 15.0, 1.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 100.0
0.5, 16.0, 0.01, 0.01, 15.0, 16.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 101.0
0.8, 8.0, 0.01, 0.01, 15.0, 1.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 102.0
1.0, 128.0, 0.01, 0.01, 15.0, 5.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 103.0
2.0, 128.0, 0.01, 0.01, 15.0, 16.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 104.0
5.0, 32.0, 0.01, 0.01, 15.0, 14.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 105.0
10.0, 64.0, 0.01, 0.01, 15.0, 14.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 106.0
20.0, 64.0, 0.01, 0.01, 15.0, 16.0, 5.0, 10.0, 0.0, 2.0, 0.0, 1.0, 107.0
0.1, 128.0, 0.01, 0.01, 15.0, 5.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 108.0
0.3, 16.0, 0.01, 0.01, 15.0, 4.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 109.0
0.5, 16.0, 0.01, 0.01, 15.0, 19.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 110.0
0.8, 16.0, 0.01, 0.01, 15.0, 5.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 111.0
1.0, 128.0, 0.01, 0.01, 15.0, 16.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 112.0
2.0, 16.0, 0.01, 0.01, 15.0, 12.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 113.0
5.0, 16.0, 0.01, 0.01, 15.0, 1.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 114.0
10.0, 128.0, 0.01, 0.01, 15.0, 12.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 115.0
20.0, 32.0, 0.01, 0.01, 15.0, 10.0, 6.0, 10.0, 0.0, 2.0, 0.0, 1.0, 116.0
0.1, 32.0, 0.01, 0.01, 15.0, 12.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 117.0
0.3, 16.0, 0.01, 0.01, 15.0, 3.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 118.0
0.5, 8.0, 0.01, 0.01, 15.0, 10.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 119.0
0.8, 16.0, 0.01, 0.01, 15.0, 9.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 120.0
1.0, 64.0, 0.01, 0.01, 15.0, 13.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 121.0
2.0, 32.0, 0.01, 0.01, 15.0, 4.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 122.0
5.0, 16.0, 0.01, 0.01, 15.0, 3.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 123.0
10.0, 8.0, 0.01, 0.01, 15.0, 18.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 124.0
20.0, 8.0, 0.01, 0.01, 15.0, 5.0, 7.0, 10.0, 0.0, 2.0, 0.0, 1.0, 125.0
0.1, 64.0, 0.01, 0.01, 15.0, 3.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 126.0
0.3, 8.0, 0.01, 0.01, 15.0, 16.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 127.0
0.5, 8.0, 0.01, 0.01, 15.0, 19.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 128.0
0.8, 8.0, 0.01, 0.01, 15.0, 9.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 129.0
1.0, 32.0, 0.01, 0.01, 15.0, 14.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 130.0
2.0, 64.0, 0.01, 0.01, 15.0, 16.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 131.0
5.0, 128.0, 0.01, 0.01, 15.0, 4.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 132.0
10.0, 128.0, 0.01, 0.01, 15.0, 7.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 133.0
20.0, 128.0, 0.01, 0.01, 15.0, 7.0, 8.0, 10.0, 0.0, 2.0, 0.0, 1.0, 134.0
0.1, 16.0, 0.01, 0.01, 15.0, 11.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 135.0
0.3, 32.0, 0.01, 0.01, 15.0, 9.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 136.0
0.5, 16.0, 0.01, 0.01, 15.0, 6.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 137.0
0.8, 128.0, 0.01, 0.01, 15.0, 18.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 138.0
1.0, 32.0, 0.01, 0.01, 15.0, 5.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 139.0
2.0, 32.0, 0.01, 0.01, 15.0, 1.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 140.0
5.0, 64.0, 0.01, 0.01, 15.0, 13.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 141.0
10.0, 64.0, 0.01, 0.01, 15.0, 19.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 142.0
20.0, 128.0, 0.01, 0.01, 15.0, 10.0, 9.0, 10.0, 0.0, 2.0, 0.0, 1.0, 143.0
0.1, 16.0, 0.01, 0.01, 15.0, 3.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 144.0
0.3, 128.0, 0.01, 0.01, 15.0, 8.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 145.0
0.5, 128.0, 0.01, 0.01, 15.0, 1.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 146.0
0.8, 32.0, 0.01, 0.01, 15.0, 17.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 147.0
1.0, 8.0, 0.01, 0.01, 15.0, 6.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 148.0
2.0, 16.0, 0.01, 0.01, 15.0, 13.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 149.0
5.0, 128.0, 0.01, 0.01, 15.0, 11.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 150.0
10.0, 64.0, 0.01, 0.01, 15.0, 19.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 151.0
20.0, 64.0, 0.01, 0.01, 15.0, 9.0, 2.0, 10.0, 0.0, 2.0, 0.0, 2.0, 152.0
0.1, 8.0, 0.01, 0.01, 15.0, 1.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 153.0
0.3, 128.0, 0.01, 0.01, 15.0, 16.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 154.0
0.5, 8.0, 0.01, 0.01, 15.0, 16.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 155.0
0.8, 64.0, 0.01, 0.01, 15.0, 8.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 156.0
1.0, 16.0, 0.01, 0.01, 15.0, 8.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 157.0
2.0, 16.0, 0.01, 0.01, 15.0, 5.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 158.0
5.0, 8.0, 0.01, 0.01, 15.0, 17.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 159.0
10.0, 8.0, 0.01, 0.01, 15.0, 13.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 160.0
20.0, 64.0, 0.01, 0.01, 15.0, 14.0, 3.0, 10.0, 0.0, 2.0, 0.0, 2.0, 161.0
0.1, 32.0, 0.01, 0.01, 15.0, 19.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 162.0
0.3, 128.0, 0.01, 0.01, 15.0, 10.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 163.0
0.5, 16.0, 0.01, 0.01, 15.0, 1.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 164.0
0.8, 8.0, 0.01, 0.01, 15.0, 17.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 165.0
1.0, 32.0, 0.01, 0.01, 15.0, 17.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 166.0
2.0, 128.0, 0.01, 0.01, 15.0, 3.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 167.0
5.0, 8.0, 0.01, 0.01, 15.0, 6.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 168.0
10.0, 64.0, 0.01, 0.01, 15.0, 5.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 169.0
20.0, 32.0, 0.01, 0.01, 15.0, 5.0, 4.0, 10.0, 0.0, 2.0, 0.0, 2.0, 170.0
0.1, 16.0, 0.01, 0.01, 15.0, 14.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 171.0
0.3, 8.0, 0.01, 0.01, 15.0, 13.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 172.0
0.5, 128.0, 0.01, 0.01, 15.0, 17.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 173.0
0.8, 16.0, 0.01, 0.01, 15.0, 7.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 174.0
1.0, 16.0, 0.01, 0.01, 15.0, 3.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 175.0
2.0, 32.0, 0.01, 0.01, 15.0, 12.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 176.0
5.0, 128.0, 0.01, 0.01, 15.0, 17.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 177.0
10.0, 128.0, 0.01, 0.01, 15.0, 11.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 178.0
20.0, 32.0, 0.01, 0.01, 15.0, 2.0, 5.0, 10.0, 0.0, 2.0, 0.0, 2.0, 179.0
0.1, 16.0, 0.01, 0.01, 15.0, 15.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 180.0
0.3, 32.0, 0.01, 0.01, 15.0, 6.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 181.0
0.5, 8.0, 0.01, 0.01, 15.0, 10.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 182.0
0.8, 32.0, 0.01, 0.01, 15.0, 4.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 183.0
1.0, 16.0, 0.01, 0.01, 15.0, 17.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 184.0
2.0, 64.0, 0.01, 0.01, 15.0, 2.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 185.0
5.0, 128.0, 0.01, 0.01, 15.0, 11.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 186.0
10.0, 32.0, 0.01, 0.01, 15.0, 15.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 187.0
20.0, 8.0, 0.01, 0.01, 15.0, 11.0, 6.0, 10.0, 0.0, 2.0, 0.0, 2.0, 188.0
0.1, 64.0, 0.01, 0.01, 15.0, 3.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 189.0
0.3, 32.0, 0.01, 0.01, 15.0, 18.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 190.0
0.5, 128.0, 0.01, 0.01, 15.0, 5.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 191.0
0.8, 16.0, 0.01, 0.01, 15.0, 6.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 192.0
1.0, 8.0, 0.01, 0.01, 15.0, 14.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 193.0
2.0, 16.0, 0.01, 0.01, 15.0, 13.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 194.0
5.0, 32.0, 0.01, 0.01, 15.0, 15.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 195.0
10.0, 8.0, 0.01, 0.01, 15.0, 11.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 196.0
20.0, 128.0, 0.01, 0.01, 15.0, 1.0, 7.0, 10.0, 0.0, 2.0, 0.0, 2.0, 197.0
0.1, 8.0, 0.01, 0.01, 15.0, 15.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 198.0
0.3, 16.0, 0.01, 0.01, 15.0, 2.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 199.0
0.5, 128.0, 0.01, 0.01, 15.0, 19.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 200.0
0.8, 32.0, 0.01, 0.01, 15.0, 11.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 201.0
1.0, 64.0, 0.01, 0.01, 15.0, 6.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 202.0
2.0, 32.0, 0.01, 0.01, 15.0, 5.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 203.0
5.0, 64.0, 0.01, 0.01, 15.0, 17.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 204.0
10.0, 16.0, 0.01, 0.01, 15.0, 17.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 205.0
20.0, 128.0, 0.01, 0.01, 15.0, 10.0, 8.0, 10.0, 0.0, 2.0, 0.0, 2.0, 206.0
0.1, 32.0, 0.01, 0.01, 15.0, 15.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 207.0
0.3, 64.0, 0.01, 0.01, 15.0, 15.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 208.0
0.5, 8.0, 0.01, 0.01, 15.0, 9.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 209.0
0.8, 128.0, 0.01, 0.01, 15.0, 2.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 210.0
1.0, 32.0, 0.01, 0.01, 15.0, 6.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 211.0
2.0, 128.0, 0.01, 0.01, 15.0, 6.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 212.0
5.0, 64.0, 0.01, 0.01, 15.0, 9.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 213.0
10.0, 32.0, 0.01, 0.01, 15.0, 5.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 214.0
20.0, 64.0, 0.01, 0.01, 15.0, 2.0, 9.0, 10.0, 0.0, 2.0, 0.0, 2.0, 215.0
