partition_alpha,batch_size,lr,wd,epochs,client_num_in_total,cut_layer,num_ln,agg_type,ln_upscale,random_seed,db_id,config_id
0.5404103854647327, 32.0, 6.870101665590024e-06, 1.4742753159914664e-05, 15.0, 15.0, 4.0, 5.0, 1.0, 2.0, 0.0, 3.0, 18.0
0.5404103854647327, 32.0, 6.870101665590024e-06, 1.4742753159914664e-05, 15.0, 15.0, 4.0, 5.0, 1.0, 2.0, 0.0, 4.0, 19.0
5.246634533625283, 32.0, 0.7932047656808554, 7.362945281639214e-05, 15.0, 9.0, 4.0, 6.0, 0.0, 2.0, 0.0, 0.0, 20.0
5.246634533625283, 32.0, 0.7932047656808554, 7.362945281639214e-05, 15.0, 9.0, 4.0, 6.0, 0.0, 2.0, 0.0, 1.0, 21.0
5.246634533625283, 32.0, 0.7932047656808554, 7.362945281639214e-05, 15.0, 9.0, 4.0, 6.0, 0.0, 2.0, 0.0, 2.0, 22.0
5.246634533625283, 32.0, 0.7932047656808554, 7.362945281639214e-05, 15.0, 9.0, 4.0, 6.0, 0.0, 2.0, 0.0, 3.0, 23.0
5.246634533625283, 32.0, 0.7932047656808554, 7.362945281639214e-05, 15.0, 9.0, 4.0, 6.0, 0.0, 2.0, 0.0, 4.0, 24.0
0.40665633135147944, 16.0, 0.6220025976819166, 0.0017123375973163966, 15.0, 2.0, 2.0, 6.0, 0.0, 2.0, 0.0, 0.0, 25.0
0.40665633135147944, 16.0, 0.6220025976819166, 0.0017123375973163966, 15.0, 2.0, 2.0, 6.0, 0.0, 2.0, 0.0, 1.0, 26.0
0.40665633135147944, 16.0, 0.6220025976819166, 0.0017123375973163966, 15.0, 2.0, 2.0, 6.0, 0.0, 2.0, 0.0, 2.0, 27.0
0.40665633135147944, 16.0, 0.6220025976819166, 0.0017123375973163966, 15.0, 2.0, 2.0, 6.0, 0.0, 2.0, 0.0, 3.0, 28.0
0.40665633135147944, 16.0, 0.6220025976819166, 0.0017123375973163966, 15.0, 2.0, 2.0, 6.0, 0.0, 2.0, 0.0, 4.0, 29.0
4.6386309723972765, 64.0, 0.012577117345941876, 0.00027541439213320284, 15.0, 14.0, 4.0, 6.0, 0.0, 2.0, 0.0, 0.0, 30.0
4.6386309723972765, 64.0, 0.012577117345941876, 0.00027541439213320284, 15.0, 14.0, 4.0, 6.0, 0.0, 2.0, 0.0, 1.0, 31.0
4.6386309723972765, 64.0, 0.012577117345941876, 0.00027541439213320284, 15.0, 14.0, 4.0, 6.0, 0.0, 2.0, 0.0, 2.0, 32.0
4.6386309723972765, 64.0, 0.012577117345941876, 0.00027541439213320284, 15.0, 14.0, 4.0, 6.0, 0.0, 2.0, 0.0, 3.0, 33.0
4.6386309723972765, 64.0, 0.012577117345941876, 0.00027541439213320284, 15.0, 14.0, 4.0, 6.0, 0.0, 2.0, 0.0, 4.0, 34.0
1.0968217207529518, 8.0, 0.009443515687962681, 1.7654048052495062e-05, 15.0, 4.0, 3.0, 6.0, 1.0, 2.0, 0.0, 0.0, 35.0
1.0968217207529518, 8.0, 0.009443515687962681, 1.7654048052495062e-05, 15.0, 4.0, 3.0, 6.0, 1.0, 2.0, 0.0, 1.0, 36.0
1.0968217207529518, 8.0, 0.009443515687962681, 1.7654048052495062e-05, 15.0, 4.0, 3.0, 6.0, 1.0, 2.0, 0.0, 2.0, 37.0
1.0968217207529518, 8.0, 0.009443515687962681, 1.7654048052495062e-05, 15.0, 4.0, 3.0, 6.0, 1.0, 2.0, 0.0, 3.0, 38.0
1.0968217207529518, 8.0, 0.009443515687962681, 1.7654048052495062e-05, 15.0, 4.0, 3.0, 6.0, 1.0, 2.0, 0.0, 4.0, 39.0
6.161049539380964, 128.0, 0.04475040191350906, 0.005727904470799618, 15.0, 16.0, 3.0, 9.0, 1.0, 2.0, 0.0, 0.0, 40.0
6.161049539380964, 128.0, 0.04475040191350906, 0.005727904470799618, 15.0, 16.0, 3.0, 9.0, 1.0, 2.0, 0.0, 1.0, 41.0
6.161049539380964, 128.0, 0.04475040191350906, 0.005727904470799618, 15.0, 16.0, 3.0, 9.0, 1.0, 2.0, 0.0, 2.0, 42.0
6.161049539380964, 128.0, 0.04475040191350906, 0.005727904470799618, 15.0, 16.0, 3.0, 9.0, 1.0, 2.0, 0.0, 3.0, 43.0
6.161049539380964, 128.0, 0.04475040191350906, 0.005727904470799618, 15.0, 16.0, 3.0, 9.0, 1.0, 2.0, 0.0, 4.0, 44.0
3.1234907221207755, 64.0, 0.5848333713948902, 0.002388555817868857, 15.0, 13.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 45.0
3.1234907221207755, 64.0, 0.5848333713948902, 0.002388555817868857, 15.0, 13.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 46.0
3.1234907221207755, 64.0, 0.5848333713948902, 0.002388555817868857, 15.0, 13.0, 2.0, 3.0, 0.0, 2.0, 0.0, 2.0, 47.0
3.1234907221207755, 64.0, 0.5848333713948902, 0.002388555817868857, 15.0, 13.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 48.0
3.1234907221207755, 64.0, 0.5848333713948902, 0.002388555817868857, 15.0, 13.0, 2.0, 3.0, 0.0, 2.0, 0.0, 4.0, 49.0
3.5033984911586864, 8.0, 2.8009403633756766e-06, 0.008862326508576249, 15.0, 8.0, 6.0, 7.0, 1.0, 2.0, 0.0, 0.0, 50.0
3.5033984911586864, 8.0, 2.8009403633756766e-06, 0.008862326508576249, 15.0, 8.0, 6.0, 7.0, 1.0, 2.0, 0.0, 1.0, 51.0
3.5033984911586864, 8.0, 2.8009403633756766e-06, 0.008862326508576249, 15.0, 8.0, 6.0, 7.0, 1.0, 2.0, 0.0, 2.0, 52.0
3.5033984911586864, 8.0, 2.8009403633756766e-06, 0.008862326508576249, 15.0, 8.0, 6.0, 7.0, 1.0, 2.0, 0.0, 3.0, 53.0
3.5033984911586864, 8.0, 2.8009403633756766e-06, 0.008862326508576249, 15.0, 8.0, 6.0, 7.0, 1.0, 2.0, 0.0, 4.0, 54.0
1.6289957436723494, 32.0, 0.01853752358111847, 0.0014477786306928654, 15.0, 7.0, 2.0, 5.0, 1.0, 2.0, 0.0, 0.0, 55.0
1.6289957436723494, 32.0, 0.01853752358111847, 0.0014477786306928654, 15.0, 7.0, 2.0, 5.0, 1.0, 2.0, 0.0, 1.0, 56.0
1.6289957436723494, 32.0, 0.01853752358111847, 0.0014477786306928654, 15.0, 7.0, 2.0, 5.0, 1.0, 2.0, 0.0, 2.0, 57.0
1.6289957436723494, 32.0, 0.01853752358111847, 0.0014477786306928654, 15.0, 7.0, 2.0, 5.0, 1.0, 2.0, 0.0, 3.0, 58.0
1.6289957436723494, 32.0, 0.01853752358111847, 0.0014477786306928654, 15.0, 7.0, 2.0, 5.0, 1.0, 2.0, 0.0, 4.0, 59.0
0.7923213310872078, 16.0, 0.30885742992785015, 0.0025127790999487257, 15.0, 16.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 60.0
0.7923213310872078, 16.0, 0.30885742992785015, 0.0025127790999487257, 15.0, 16.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 61.0
0.7923213310872078, 16.0, 0.30885742992785015, 0.0025127790999487257, 15.0, 16.0, 2.0, 3.0, 0.0, 2.0, 0.0, 2.0, 62.0
0.7923213310872078, 16.0, 0.30885742992785015, 0.0025127790999487257, 15.0, 16.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 63.0
0.7923213310872078, 16.0, 0.30885742992785015, 0.0025127790999487257, 15.0, 16.0, 2.0, 3.0, 0.0, 2.0, 0.0, 4.0, 64.0
0.17345566642360932, 128.0, 0.21051180519608706, 7.742116473996242e-05, 15.0, 3.0, 3.0, 5.0, 1.0, 2.0, 0.0, 0.0, 65.0
0.17345566642360932, 128.0, 0.21051180519608706, 7.742116473996242e-05, 15.0, 3.0, 3.0, 5.0, 1.0, 2.0, 0.0, 1.0, 66.0
0.17345566642360932, 128.0, 0.21051180519608706, 7.742116473996242e-05, 15.0, 3.0, 3.0, 5.0, 1.0, 2.0, 0.0, 2.0, 67.0
0.17345566642360932, 128.0, 0.21051180519608706, 7.742116473996242e-05, 15.0, 3.0, 3.0, 5.0, 1.0, 2.0, 0.0, 3.0, 68.0
0.17345566642360932, 128.0, 0.21051180519608706, 7.742116473996242e-05, 15.0, 3.0, 3.0, 5.0, 1.0, 2.0, 0.0, 4.0, 69.0
0.12046674587990319, 8.0, 2.6056106369619112e-05, 1.0574827482766084e-05, 15.0, 15.0, 3.0, 7.0, 0.0, 2.0, 0.0, 0.0, 70.0
0.12046674587990319, 8.0, 2.6056106369619112e-05, 1.0574827482766084e-05, 15.0, 15.0, 3.0, 7.0, 0.0, 2.0, 0.0, 1.0, 71.0
0.12046674587990319, 8.0, 2.6056106369619112e-05, 1.0574827482766084e-05, 15.0, 15.0, 3.0, 7.0, 0.0, 2.0, 0.0, 2.0, 72.0
0.12046674587990319, 8.0, 2.6056106369619112e-05, 1.0574827482766084e-05, 15.0, 15.0, 3.0, 7.0, 0.0, 2.0, 0.0, 3.0, 73.0
0.12046674587990319, 8.0, 2.6056106369619112e-05, 1.0574827482766084e-05, 15.0, 15.0, 3.0, 7.0, 0.0, 2.0, 0.0, 4.0, 74.0
1.8742210985555692, 16.0, 4.439648242927527e-06, 1.3357240411974093e-06, 15.0, 4.0, 3.0, 4.0, 1.0, 2.0, 0.0, 0.0, 75.0
1.8742210985555692, 16.0, 4.439648242927527e-06, 1.3357240411974093e-06, 15.0, 4.0, 3.0, 4.0, 1.0, 2.0, 0.0, 1.0, 76.0
1.8742210985555692, 16.0, 4.439648242927527e-06, 1.3357240411974093e-06, 15.0, 4.0, 3.0, 4.0, 1.0, 2.0, 0.0, 2.0, 77.0
1.8742210985555692, 16.0, 4.439648242927527e-06, 1.3357240411974093e-06, 15.0, 4.0, 3.0, 4.0, 1.0, 2.0, 0.0, 3.0, 78.0
1.8742210985555692, 16.0, 4.439648242927527e-06, 1.3357240411974093e-06, 15.0, 4.0, 3.0, 4.0, 1.0, 2.0, 0.0, 4.0, 79.0
0.2868113482103007, 128.0, 0.00028993292583566965, 0.0010524574681335624, 15.0, 7.0, 8.0, 9.0, 1.0, 2.0, 0.0, 0.0, 80.0
0.2868113482103007, 128.0, 0.00028993292583566965, 0.0010524574681335624, 15.0, 7.0, 8.0, 9.0, 1.0, 2.0, 0.0, 1.0, 81.0
0.2868113482103007, 128.0, 0.00028993292583566965, 0.0010524574681335624, 15.0, 7.0, 8.0, 9.0, 1.0, 2.0, 0.0, 2.0, 82.0
0.2868113482103007, 128.0, 0.00028993292583566965, 0.0010524574681335624, 15.0, 7.0, 8.0, 9.0, 1.0, 2.0, 0.0, 3.0, 83.0
0.2868113482103007, 128.0, 0.00028993292583566965, 0.0010524574681335624, 15.0, 7.0, 8.0, 9.0, 1.0, 2.0, 0.0, 4.0, 84.0
0.3901821268272623, 32.0, 0.1917816426325775, 0.0003143519744713586, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 0.0, 85.0
0.3901821268272623, 32.0, 0.1917816426325775, 0.0003143519744713586, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 1.0, 86.0
0.3901821268272623, 32.0, 0.1917816426325775, 0.0003143519744713586, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 2.0, 87.0
0.3901821268272623, 32.0, 0.1917816426325775, 0.0003143519744713586, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 3.0, 88.0
0.3901821268272623, 32.0, 0.1917816426325775, 0.0003143519744713586, 15.0, 6.0, 3.0, 5.0, 0.0, 2.0, 0.0, 4.0, 89.0
1.1986281799901177, 64.0, 1.3164984536291756e-05, 0.0037173717478250485, 15.0, 7.0, 5.0, 6.0, 1.0, 2.0, 0.0, 0.0, 90.0
1.1986281799901177, 64.0, 1.3164984536291756e-05, 0.0037173717478250485, 15.0, 7.0, 5.0, 6.0, 1.0, 2.0, 0.0, 1.0, 91.0
1.1986281799901177, 64.0, 1.3164984536291756e-05, 0.0037173717478250485, 15.0, 7.0, 5.0, 6.0, 1.0, 2.0, 0.0, 2.0, 92.0
1.1986281799901177, 64.0, 1.3164984536291756e-05, 0.0037173717478250485, 15.0, 7.0, 5.0, 6.0, 1.0, 2.0, 0.0, 3.0, 93.0
1.1986281799901177, 64.0, 1.3164984536291756e-05, 0.0037173717478250485, 15.0, 7.0, 5.0, 6.0, 1.0, 2.0, 0.0, 4.0, 94.0
4.3254324279645555, 8.0, 2.3313687737449335e-05, 5.110120656497161e-05, 15.0, 3.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 95.0
4.3254324279645555, 8.0, 2.3313687737449335e-05, 5.110120656497161e-05, 15.0, 3.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 96.0
4.3254324279645555, 8.0, 2.3313687737449335e-05, 5.110120656497161e-05, 15.0, 3.0, 2.0, 3.0, 0.0, 2.0, 0.0, 2.0, 97.0
4.3254324279645555, 8.0, 2.3313687737449335e-05, 5.110120656497161e-05, 15.0, 3.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 98.0
4.3254324279645555, 8.0, 2.3313687737449335e-05, 5.110120656497161e-05, 15.0, 3.0, 2.0, 3.0, 0.0, 2.0, 0.0, 4.0, 99.0
0.34579974413759973, 32.0, 0.0008109233917023386, 0.000588496835079023, 15.0, 15.0, 2.0, 3.0, 1.0, 2.0, 0.0, 0.0, 100.0
0.34579974413759973, 32.0, 0.0008109233917023386, 0.000588496835079023, 15.0, 15.0, 2.0, 3.0, 1.0, 2.0, 0.0, 1.0, 101.0
0.34579974413759973, 32.0, 0.0008109233917023386, 0.000588496835079023, 15.0, 15.0, 2.0, 3.0, 1.0, 2.0, 0.0, 2.0, 102.0
0.34579974413759973, 32.0, 0.0008109233917023386, 0.000588496835079023, 15.0, 15.0, 2.0, 3.0, 1.0, 2.0, 0.0, 3.0, 103.0
0.34579974413759973, 32.0, 0.0008109233917023386, 0.000588496835079023, 15.0, 15.0, 2.0, 3.0, 1.0, 2.0, 0.0, 4.0, 104.0
0.3219814322305041, 32.0, 0.0002648603974072103, 1.8178958090803948e-06, 15.0, 7.0, 2.0, 8.0, 1.0, 2.0, 0.0, 0.0, 105.0
0.3219814322305041, 32.0, 0.0002648603974072103, 1.8178958090803948e-06, 15.0, 7.0, 2.0, 8.0, 1.0, 2.0, 0.0, 1.0, 106.0
0.3219814322305041, 32.0, 0.0002648603974072103, 1.8178958090803948e-06, 15.0, 7.0, 2.0, 8.0, 1.0, 2.0, 0.0, 2.0, 107.0
0.3219814322305041, 32.0, 0.0002648603974072103, 1.8178958090803948e-06, 15.0, 7.0, 2.0, 8.0, 1.0, 2.0, 0.0, 3.0, 108.0
0.3219814322305041, 32.0, 0.0002648603974072103, 1.8178958090803948e-06, 15.0, 7.0, 2.0, 8.0, 1.0, 2.0, 0.0, 4.0, 109.0
0.34163474153069134, 16.0, 7.736091177936253e-06, 0.00979404150646355, 15.0, 2.0, 2.0, 5.0, 1.0, 2.0, 0.0, 0.0, 110.0
0.34163474153069134, 16.0, 7.736091177936253e-06, 0.00979404150646355, 15.0, 2.0, 2.0, 5.0, 1.0, 2.0, 0.0, 1.0, 111.0
0.34163474153069134, 16.0, 7.736091177936253e-06, 0.00979404150646355, 15.0, 2.0, 2.0, 5.0, 1.0, 2.0, 0.0, 2.0, 112.0
0.34163474153069134, 16.0, 7.736091177936253e-06, 0.00979404150646355, 15.0, 2.0, 2.0, 5.0, 1.0, 2.0, 0.0, 3.0, 113.0
0.34163474153069134, 16.0, 7.736091177936253e-06, 0.00979404150646355, 15.0, 2.0, 2.0, 5.0, 1.0, 2.0, 0.0, 4.0, 114.0
2.298322152815503, 64.0, 0.00011760546087079375, 0.00034467150365612994, 15.0, 12.0, 6.0, 8.0, 0.0, 2.0, 0.0, 0.0, 115.0
2.298322152815503, 64.0, 0.00011760546087079375, 0.00034467150365612994, 15.0, 12.0, 6.0, 8.0, 0.0, 2.0, 0.0, 1.0, 116.0
2.298322152815503, 64.0, 0.00011760546087079375, 0.00034467150365612994, 15.0, 12.0, 6.0, 8.0, 0.0, 2.0, 0.0, 2.0, 117.0
2.298322152815503, 64.0, 0.00011760546087079375, 0.00034467150365612994, 15.0, 12.0, 6.0, 8.0, 0.0, 2.0, 0.0, 3.0, 118.0
2.298322152815503, 64.0, 0.00011760546087079375, 0.00034467150365612994, 15.0, 12.0, 6.0, 8.0, 0.0, 2.0, 0.0, 4.0, 119.0
0.3050140722244876, 16.0, 3.0557650401968744e-06, 3.010355768674627e-05, 15.0, 5.0, 5.0, 8.0, 1.0, 2.0, 0.0, 0.0, 120.0
0.3050140722244876, 16.0, 3.0557650401968744e-06, 3.010355768674627e-05, 15.0, 5.0, 5.0, 8.0, 1.0, 2.0, 0.0, 1.0, 121.0
0.3050140722244876, 16.0, 3.0557650401968744e-06, 3.010355768674627e-05, 15.0, 5.0, 5.0, 8.0, 1.0, 2.0, 0.0, 2.0, 122.0
0.3050140722244876, 16.0, 3.0557650401968744e-06, 3.010355768674627e-05, 15.0, 5.0, 5.0, 8.0, 1.0, 2.0, 0.0, 3.0, 123.0
0.3050140722244876, 16.0, 3.0557650401968744e-06, 3.010355768674627e-05, 15.0, 5.0, 5.0, 8.0, 1.0, 2.0, 0.0, 4.0, 124.0
3.9508473492860077, 64.0, 0.0002471420556426765, 0.0018438580889418828, 15.0, 6.0, 3.0, 4.0, 0.0, 2.0, 0.0, 0.0, 125.0
3.9508473492860077, 64.0, 0.0002471420556426765, 0.0018438580889418828, 15.0, 6.0, 3.0, 4.0, 0.0, 2.0, 0.0, 1.0, 126.0
3.9508473492860077, 64.0, 0.0002471420556426765, 0.0018438580889418828, 15.0, 6.0, 3.0, 4.0, 0.0, 2.0, 0.0, 2.0, 127.0
3.9508473492860077, 64.0, 0.0002471420556426765, 0.0018438580889418828, 15.0, 6.0, 3.0, 4.0, 0.0, 2.0, 0.0, 3.0, 128.0
3.9508473492860077, 64.0, 0.0002471420556426765, 0.0018438580889418828, 15.0, 6.0, 3.0, 4.0, 0.0, 2.0, 0.0, 4.0, 129.0
4.159126142111952, 128.0, 2.0962654929999874e-05, 0.0006991947034294087, 15.0, 7.0, 4.0, 5.0, 1.0, 2.0, 0.0, 0.0, 130.0
4.159126142111952, 128.0, 2.0962654929999874e-05, 0.0006991947034294087, 15.0, 7.0, 4.0, 5.0, 1.0, 2.0, 0.0, 1.0, 131.0
4.159126142111952, 128.0, 2.0962654929999874e-05, 0.0006991947034294087, 15.0, 7.0, 4.0, 5.0, 1.0, 2.0, 0.0, 2.0, 132.0
4.159126142111952, 128.0, 2.0962654929999874e-05, 0.0006991947034294087, 15.0, 7.0, 4.0, 5.0, 1.0, 2.0, 0.0, 3.0, 133.0
4.159126142111952, 128.0, 2.0962654929999874e-05, 0.0006991947034294087, 15.0, 7.0, 4.0, 5.0, 1.0, 2.0, 0.0, 4.0, 134.0
7.472397689332936, 64.0, 0.013983839433211336, 3.5232331631983116e-05, 15.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 135.0
7.472397689332936, 64.0, 0.013983839433211336, 3.5232331631983116e-05, 15.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 136.0
7.472397689332936, 64.0, 0.013983839433211336, 3.5232331631983116e-05, 15.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 2.0, 137.0
7.472397689332936, 64.0, 0.013983839433211336, 3.5232331631983116e-05, 15.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 138.0
7.472397689332936, 64.0, 0.013983839433211336, 3.5232331631983116e-05, 15.0, 11.0, 2.0, 3.0, 0.0, 2.0, 0.0, 4.0, 139.0
5.684322462212269, 64.0, 4.7955798580301746e-06, 0.004997749370303171, 15.0, 7.0, 2.0, 3.0, 0.0, 2.0, 0.0, 0.0, 140.0
5.684322462212269, 64.0, 4.7955798580301746e-06, 0.004997749370303171, 15.0, 7.0, 2.0, 3.0, 0.0, 2.0, 0.0, 1.0, 141.0
5.684322462212269, 64.0, 4.7955798580301746e-06, 0.004997749370303171, 15.0, 7.0, 2.0, 3.0, 0.0, 2.0, 0.0, 2.0, 142.0
5.684322462212269, 64.0, 4.7955798580301746e-06, 0.004997749370303171, 15.0, 7.0, 2.0, 3.0, 0.0, 2.0, 0.0, 3.0, 143.0
5.684322462212269, 64.0, 4.7955798580301746e-06, 0.004997749370303171, 15.0, 7.0, 2.0, 3.0, 0.0, 2.0, 0.0, 4.0, 144.0
0.30458224385894056, 64.0, 0.0021439017046816426, 0.00013140210226207373, 15.0, 12.0, 3.0, 4.0, 1.0, 2.0, 0.0, 0.0, 145.0
0.30458224385894056, 64.0, 0.0021439017046816426, 0.00013140210226207373, 15.0, 12.0, 3.0, 4.0, 1.0, 2.0, 0.0, 1.0, 146.0
0.30458224385894056, 64.0, 0.0021439017046816426, 0.00013140210226207373, 15.0, 12.0, 3.0, 4.0, 1.0, 2.0, 0.0, 2.0, 147.0
0.30458224385894056, 64.0, 0.0021439017046816426, 0.00013140210226207373, 15.0, 12.0, 3.0, 4.0, 1.0, 2.0, 0.0, 3.0, 148.0
0.30458224385894056, 64.0, 0.0021439017046816426, 0.00013140210226207373, 15.0, 12.0, 3.0, 4.0, 1.0, 2.0, 0.0, 4.0, 149.0
2.5160291009330105, 128.0, 1.3559467985748583e-05, 1.3046241405332327e-05, 15.0, 3.0, 4.0, 7.0, 1.0, 2.0, 0.0, 0.0, 150.0
2.5160291009330105, 128.0, 1.3559467985748583e-05, 1.3046241405332327e-05, 15.0, 3.0, 4.0, 7.0, 1.0, 2.0, 0.0, 1.0, 151.0
2.5160291009330105, 128.0, 1.3559467985748583e-05, 1.3046241405332327e-05, 15.0, 3.0, 4.0, 7.0, 1.0, 2.0, 0.0, 2.0, 152.0
2.5160291009330105, 128.0, 1.3559467985748583e-05, 1.3046241405332327e-05, 15.0, 3.0, 4.0, 7.0, 1.0, 2.0, 0.0, 3.0, 153.0
2.5160291009330105, 128.0, 1.3559467985748583e-05, 1.3046241405332327e-05, 15.0, 3.0, 4.0, 7.0, 1.0, 2.0, 0.0, 4.0, 154.0
0.21050258247483844, 64.0, 0.007115245297181688, 2.170500348871113e-06, 15.0, 8.0, 2.0, 8.0, 1.0, 2.0, 0.0, 0.0, 155.0
0.21050258247483844, 64.0, 0.007115245297181688, 2.170500348871113e-06, 15.0, 8.0, 2.0, 8.0, 1.0, 2.0, 0.0, 1.0, 156.0
0.21050258247483844, 64.0, 0.007115245297181688, 2.170500348871113e-06, 15.0, 8.0, 2.0, 8.0, 1.0, 2.0, 0.0, 2.0, 157.0
0.21050258247483844, 64.0, 0.007115245297181688, 2.170500348871113e-06, 15.0, 8.0, 2.0, 8.0, 1.0, 2.0, 0.0, 3.0, 158.0
0.21050258247483844, 64.0, 0.007115245297181688, 2.170500348871113e-06, 15.0, 8.0, 2.0, 8.0, 1.0, 2.0, 0.0, 4.0, 159.0
8.857836781385407, 64.0, 0.00017127603452004396, 0.005761476168524965, 15.0, 14.0, 4.0, 8.0, 1.0, 2.0, 0.0, 0.0, 160.0
8.857836781385407, 64.0, 0.00017127603452004396, 0.005761476168524965, 15.0, 14.0, 4.0, 8.0, 1.0, 2.0, 0.0, 1.0, 161.0
8.857836781385407, 64.0, 0.00017127603452004396, 0.005761476168524965, 15.0, 14.0, 4.0, 8.0, 1.0, 2.0, 0.0, 2.0, 162.0
8.857836781385407, 64.0, 0.00017127603452004396, 0.005761476168524965, 15.0, 14.0, 4.0, 8.0, 1.0, 2.0, 0.0, 3.0, 163.0
8.857836781385407, 64.0, 0.00017127603452004396, 0.005761476168524965, 15.0, 14.0, 4.0, 8.0, 1.0, 2.0, 0.0, 4.0, 164.0
0.22482805601745348, 16.0, 0.0004903936725325052, 0.009502324350134829, 15.0, 1.0, 3.0, 4.0, 1.0, 2.0, 0.0, 0.0, 165.0
0.22482805601745348, 16.0, 0.0004903936725325052, 0.009502324350134829, 15.0, 1.0, 3.0, 4.0, 1.0, 2.0, 0.0, 1.0, 166.0
0.22482805601745348, 16.0, 0.0004903936725325052, 0.009502324350134829, 15.0, 1.0, 3.0, 4.0, 1.0, 2.0, 0.0, 2.0, 167.0
0.22482805601745348, 16.0, 0.0004903936725325052, 0.009502324350134829, 15.0, 1.0, 3.0, 4.0, 1.0, 2.0, 0.0, 3.0, 168.0
0.22482805601745348, 16.0, 0.0004903936725325052, 0.009502324350134829, 15.0, 1.0, 3.0, 4.0, 1.0, 2.0, 0.0, 4.0, 169.0
